4572	4620	4029060	3321984	2556	1648	16132	-312	76	79
4571	4620	4029060	3321984	1568	2352	15752	-349	90	90
4571	4620	4029060	3321984	1480	2084	16664	-334	117	95
4571	4621	4029060	3321984	2124	1648	16516	-328	83	80
4571	4621	4029060	3321984	1776	2168	15440	-335	77	98
4571	4622	4029060	3321984	1128	2348	16388	-353	116	105
4572	4622	4029060	3321984	2820	1784	15824	-320	56	76
4572	4621	4029060	3321984	1812	2164	15324	-336	71	80
4572	4621	4029060	3321984	1888	1900	16716	-327	106	100
4572	4621	4029060	3321984	2844	1932	15652	-326	60	77
4572	4621	4029060	3321984	1252	2400	16052	-344	111	108
4572	4621	4029060	3321984	2024	1784	16860	-321	92	89
4573	4621	4029060	3321984	2508	1948	15836	-315	38	85
4573	4621	4029060	3321984	1316	2432	16144	-349	97	113
4573	4621	4029060	3321984	2028	1620	16736	-309	82	56
4573	4621	4029060	3321984	1728	2448	15560	-327	80	84
4573	4621	4029060	3321984	1328	2204	16488	-327	120	90
4573	4621	4029060	3321984	2484	1720	15800	-314	49	62
4573	4621	4029060	3321984	1700	2148	15432	-337	84	86
4573	4621	4029060	3321984	1964	1896	17076	-312	86	99
4573	4621	4029060	3321984	2924	1800	15948	-305	66	67
4573	4621	4029060	3321984	1920	2268	15776	-313	76	76
4573	4620	4029060	3321984	2156	1876	16660	-310	86	77
4573	4621	4029060	3321984	2388	2140	15424	-303	44	89
4573	4621	4029060	3321984	1348	2092	16524	-292	81	74
4573	4621	4029060	3321984	2168	1724	16600	-277	59	84
4573	4621	4029060	3321984	1700	2136	15400	-335	55	95
4573	4621	4029060	3321984	1424	2456	16820	-313	105	100
4573	4620	4029060	3321984	2872	2196	15736	-324	39	80
4573	4621	4029060	3321984	1440	2424	15688	-349	58	98
4573	4621	4029060	3321984	1796	2272	16884	-309	96	94
4573	4621	4029060	3321984	2316	1984	15216	-347	60	88
4573	4621	4029060	3321984	1256	2332	16072	-318	73	100
4573	4621	4029060	3321984	2728	1876	15996	-294	62	58
4573	4621	4029060	3321984	1188	2468	16268	-342	85	121
4573	4621	4029060	3321984	2608	1168	15584	-258	37	90
4573	4620	4029060	3321984	1668	2324	15376	-353	49	115
